date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:33	8044/8044	---MCZ	200	added ('OK')	application/javascript	etag:W/%22561730c4-1f6c%22	https://html.waituk.com/entrada/vendors/waypoint/waypoints.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/waypoint/waypoints.min.js	(from https://html.waituk.com/entrada/)
12:19:34	1067/1067	---MCZ	200	added ('OK')	application/javascript	etag:W/%22529383f6-42b%22	https://html.waituk.com/entrada/vendors/counter-up/jquery.counterup.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/counter-up/jquery.counterup.min.js	(from https://html.waituk.com/entrada/)
12:19:35	240427/240427	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254ffb0c2-3ab2b%22	https://html.waituk.com/entrada/vendors/jquery-ui/jquery-ui.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/jquery-ui/jquery-ui.min.js	(from https://html.waituk.com/entrada/)
12:19:35	1291/1291	---MCZ	200	added ('OK')	application/javascript	etag:W/%22569f4845-50b%22	https://html.waituk.com/entrada/vendors/jQuery-touch-punch/jquery.ui.touch-punch.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/jQuery-touch-punch/jquery.ui.touch-punch.min.js	(from https://html.waituk.com/entrada/)
12:19:36	48705/48705	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256382436-be41%22	https://html.waituk.com/entrada/vendors/fancybox/jquery.fancybox.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/fancybox/jquery.fancybox.js	(from https://html.waituk.com/entrada/)
12:19:36	23890/23890	---MCZ	200	added ('OK')	application/javascript	etag:W/%2253714fd9-5d52%22	https://html.waituk.com/entrada/vendors/owl-carousel/owl.carousel.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/owl-carousel/owl.carousel.min.js	(from https://html.waituk.com/entrada/)
12:19:37	13587/13587	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255be7984-3513%22	https://html.waituk.com/entrada/vendors/jcf/js/jcf.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/jcf/js/jcf.js	(from https://html.waituk.com/entrada/)
12:19:37	29420/29420	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255be7984-72ec%22	https://html.waituk.com/entrada/vendors/jcf/js/jcf.select.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/jcf/js/jcf.select.js	(from https://html.waituk.com/entrada/)
12:19:38	1256/1256	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256c074db-4e8%22	https://html.waituk.com/entrada/js/mailchimp.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/js/mailchimp.js	(from https://html.waituk.com/entrada/)
12:19:38	2575/2575	---MCZ	200	added ('OK')	application/javascript	etag:W/%225347c1e4-a0f%22	https://html.waituk.com/entrada/vendors/retina/retina.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/retina/retina.min.js	(from https://html.waituk.com/entrada/)
12:19:39	8619/8619	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ebd847-21ab%22	https://html.waituk.com/entrada/vendors/sticky-kit/sticky-kit.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/sticky-kit/sticky-kit.js	(from https://html.waituk.com/entrada/)
12:19:39	64/64	---M--	200	added ('OK')	application/javascript	etag:%2256fc935e-40%22	https://html.waituk.com/entrada/js/sticky-kit-init.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/js/sticky-kit-init.js	(from https://html.waituk.com/entrada/)
12:19:40	59171/59171	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256cca1a8-e723%22	https://html.waituk.com/entrada/vendors/bootstrap-datetimepicker-master/dist/js/bootstrap-datepicker.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/bootstrap-datetimepicker-master/dist/js/bootstrap-datepicker.js	(from https://html.waituk.com/entrada/)
12:19:40	27321/27321	---MCZ	200	added ('OK')	application/javascript	etag:W/%225719cbd4-6ab9%22	https://html.waituk.com/entrada/js/jquery.main.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/js/jquery.main.js	(from https://html.waituk.com/entrada/)
12:19:41	104769/104769	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256cc7d34-19941%22	https://html.waituk.com/entrada/vendors/revolution/js/jquery.themepunch.tools.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/jquery.themepunch.tools.min.js	(from https://html.waituk.com/entrada/)
12:19:41	48508/48508	---MCZ	200	added ('OK')	application/javascript	etag:W/%22568a7873-bd7c%22	https://html.waituk.com/entrada/vendors/revolution/js/jquery.themepunch.revolution.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/jquery.themepunch.revolution.min.js	(from https://html.waituk.com/entrada/)
12:19:42	104769/104769	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256cc7d34-19941%22	https://html.waituk.com/entrada/vendors/revolution/js/jquery.themepunch.tools.min.js?rev=5.0	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/jquery.themepunch.tools.min838f.js	(from https://html.waituk.com/entrada/)
12:19:42	48508/48508	---MCZ	200	added ('OK')	application/javascript	etag:W/%22568a7873-bd7c%22	https://html.waituk.com/entrada/vendors/revolution/js/jquery.themepunch.revolution.min.js?rev=5.0	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/jquery.themepunch.revolution.min838f.js	(from https://html.waituk.com/entrada/)
12:19:42	28128/28128	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256420c7a-6de0%22	https://html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.slideanims.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.slideanims.min.js	(from https://html.waituk.com/entrada/)
12:19:43	6790/6790	---MCZ	200	added ('OK')	application/javascript	etag:W/%225655cc70-1a86%22	https://html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.actions.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.actions.min.js	(from https://html.waituk.com/entrada/)
12:19:43	29939/29939	---MCZ	200	added ('OK')	application/javascript	etag:W/%22566ed1ae-74f3%22	https://html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.layeranimation.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://html.waituk.com/entrada/)
12:19:43	8556/8556	---MCZ	200	added ('OK')	application/javascript	etag:W/%22568a5b9f-216c%22	https://html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.parallax.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.parallax.min.js	(from https://html.waituk.com/entrada/)
12:19:44	20803/20803	---MCZ	200	added ('OK')	application/javascript	etag:W/%22566fda96-5143%22	https://html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.video.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.video.min.js	(from https://html.waituk.com/entrada/)
12:19:44	24130/24130	---MCZ	200	added ('OK')	application/javascript	etag:W/%22568a9020-5e42%22	https://html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.navigation.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://html.waituk.com/entrada/)
12:19:44	3124/3124	---MCZ	200	added ('OK')	application/javascript	etag:W/%22560801ce-c34%22	https://html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.kenburn.min.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/js/extensions/revolution.extension.kenburn.min.js	(from https://html.waituk.com/entrada/)
12:19:45	2376/2376	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256cc98a1-948%22	https://html.waituk.com/entrada/js/revolution.js	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/js/revolution.js	(from https://html.waituk.com/entrada/)
12:19:46	68875/68875	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2255e57d1e-10d0b%22	https://html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont.eot?v=4.4.0	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont93e3.eot	(from https://html.waituk.com/entrada/vendors/font-awesome/css/font-awesome.css)
12:19:47	68875/68875	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2255e57d1e-10d0b%22	https://html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://html.waituk.com/entrada/vendors/font-awesome/css/font-awesome.css)
12:19:47	64464/64464	---M--	200	added ('OK')	application/octet-stream	etag:%2255e57d1e-fbd0%22	https://html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont93e3.woff2	(from https://html.waituk.com/entrada/vendors/font-awesome/css/font-awesome.css)
12:19:47	81284/81284	---M--	200	added ('OK')	application/font-woff	etag:%2255e57d1e-13d84%22	https://html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont.woff?v=4.4.0	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont93e3.woff	(from https://html.waituk.com/entrada/vendors/font-awesome/css/font-awesome.css)
12:19:48	138204/138204	---M--	200	added ('OK')	application/octet-stream	etag:%2255e57d1e-21bdc%22	https://html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont93e3.ttf	(from https://html.waituk.com/entrada/vendors/font-awesome/css/font-awesome.css)
12:19:48	355981/355981	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2255e57d1e-56e8d%22	https://html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont.svg?v=4.4.0	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/font-awesome/fonts/fontawesome-webfont93e3.svg	(from https://html.waituk.com/entrada/vendors/font-awesome/css/font-awesome.css)
12:19:48	143258/143258	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2256efa7b6-22f9a%22	https://html.waituk.com/entrada/vendors/material-design-icons/MaterialIcons-Regular.eot	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/material-design-icons/MaterialIcons-Regular.eot	(from https://html.waituk.com/entrada/vendors/material-design-icons/material-icons.css)
12:19:48	44300/44300	---M--	200	added ('OK')	application/octet-stream	etag:%2256efa7b6-ad0c%22	https://html.waituk.com/entrada/vendors/material-design-icons/MaterialIcons-Regular.woff2	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/material-design-icons/MaterialIcons-Regular.woff2	(from https://html.waituk.com/entrada/vendors/material-design-icons/material-icons.css)
12:19:49	57620/57620	---M--	200	added ('OK')	application/font-woff	etag:%2256efa7b6-e114%22	https://html.waituk.com/entrada/vendors/material-design-icons/MaterialIcons-Regular.woff	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/material-design-icons/MaterialIcons-Regular.woff	(from https://html.waituk.com/entrada/vendors/material-design-icons/material-icons.css)
12:19:49	128180/128180	---M--	200	added ('OK')	application/octet-stream	etag:%2256efa7b6-1f4b4%22	https://html.waituk.com/entrada/vendors/material-design-icons/MaterialIcons-Regular.ttf	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/material-design-icons/MaterialIcons-Regular.ttf	(from https://html.waituk.com/entrada/vendors/material-design-icons/material-icons.css)
12:19:49	79400/79400	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225703748c-13628%22	https://html.waituk.com/entrada/fonts/icomoon/icomoon.eot?pnm0hs	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/fonts/icomoon/icomoon8ce7.eot	(from https://html.waituk.com/entrada/css/fonts/icomoon/icomoon.css)
12:19:50	79236/79236	---M--	200	added ('OK')	application/octet-stream	etag:%225703748c-13584%22	https://html.waituk.com/entrada/fonts/icomoon/icomoon.ttf?pnm0hs	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/fonts/icomoon/icomoon8ce7.ttf	(from https://html.waituk.com/entrada/css/fonts/icomoon/icomoon.css)
12:19:51	79312/79312	---M--	200	added ('OK')	application/font-woff	etag:%225703748c-135d0%22	https://html.waituk.com/entrada/fonts/icomoon/icomoon.woff?pnm0hs	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/fonts/icomoon/icomoon8ce7.woff	(from https://html.waituk.com/entrada/css/fonts/icomoon/icomoon.css)
12:19:51	338864/338864	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225703748c-52bb0%22	https://html.waituk.com/entrada/fonts/icomoon/icomoon.svg?pnm0hs	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/fonts/icomoon/icomoon8ce7.svg	(from https://html.waituk.com/entrada/css/fonts/icomoon/icomoon.css)
12:19:51	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225654629e-4e9f%22	https://html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.eot	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.eot	(from https://html.waituk.com/entrada/css/bootstrap.css)
12:19:51	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225654629e-4e9f%22	https://html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.eot?	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regulard41d.eot	(from https://html.waituk.com/entrada/css/bootstrap.css)
12:19:52	18028/18028	---M--	200	added ('OK')	application/octet-stream	etag:%225654629e-466c%22	https://html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.woff2	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.woff2	(from https://html.waituk.com/entrada/css/bootstrap.css)
12:19:52	23424/23424	---M--	200	added ('OK')	application/font-woff	etag:%225654629e-5b80%22	https://html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.woff	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.woff	(from https://html.waituk.com/entrada/css/bootstrap.css)
12:19:53	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%225654629e-b15c%22	https://html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.ttf	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.ttf	(from https://html.waituk.com/entrada/css/bootstrap.css)
12:19:53	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225654629e-1a8c2%22	https://html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.svg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/fonts/bootstrap/glyphicons-halflings-regular.svg	(from https://html.waituk.com/entrada/css/bootstrap.css)
12:19:53	116/116	---M--	200	added ('OK')	image/png	etag:%22534c29f6-74%22	https://html.waituk.com/entrada/vendors/owl-carousel/grabbing.png	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/owl-carousel/grabbing.png	(from https://html.waituk.com/entrada/vendors/owl-carousel/owl.carousel.css)
12:19:53	1517/1517	---M--	200	added ('OK')	image/gif	etag:%22534c29f6-5ed%22	https://html.waituk.com/entrada/vendors/owl-carousel/AjaxLoader.gif	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/owl-carousel/AjaxLoader.gif	(from https://html.waituk.com/entrada/vendors/owl-carousel/owl.theme.css)
12:19:54	102184/102184	---M--	200	added ('OK')	image/png	etag:%2259d48519-18f28%22	https://html.waituk.com/entrada/img/retina_wood.png	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/retina_wood.png	(from https://html.waituk.com/entrada/css/main.css)
12:19:55	520978/520978	---M--	200	added ('OK')	image/jpeg	etag:%2259d484e9-7f312%22	https://html.waituk.com/entrada/img/banner/img-15.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-15.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:19:56	129898/129898	---M--	200	added ('OK')	image/jpeg	etag:%2259d484e6-1fb6a%22	https://html.waituk.com/entrada/img/banner/img-07.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-07.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:19:57	337589/337589	---M--	200	added ('OK')	image/jpeg	etag:%2259d484f5-526b5%22	https://html.waituk.com/entrada/img/generic/img-05.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/generic/img-05.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:19:57	106181/106181	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ea-19ec5%22	https://html.waituk.com/entrada/img/banner/img-24.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-24.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:19:58	260555/260555	---M--	200	added ('OK')	image/jpeg	etag:%2259d484e9-3f9cb%22	https://html.waituk.com/entrada/img/banner/img-23.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-23.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:19:58	259181/259181	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ea-3f46d%22	https://html.waituk.com/entrada/img/banner/img-25.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-25.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:19:58	214574/214574	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ea-3462e%22	https://html.waituk.com/entrada/img/banner/img-26.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-26.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:19:59	88334/88334	---M--	200	added ('OK')	image/jpeg	etag:%2259d484eb-1590e%22	https://html.waituk.com/entrada/img/banner/img-27.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-27.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:19:59	183566/183566	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ea-2cd0e%22	https://html.waituk.com/entrada/img/banner/img-29.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-29.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:19:59	198541/198541	---M--	200	added ('OK')	image/jpeg	etag:%2259d484eb-3078d%22	https://html.waituk.com/entrada/img/banner/img-28.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-28.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:00	143432/143432	---M--	200	added ('OK')	image/jpeg	etag:%2259d484eb-23048%22	https://html.waituk.com/entrada/img/banner/img-31.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-31.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:00	292698/292698	---M--	200	added ('OK')	image/jpeg	etag:%2259d484e8-4775a%22	https://html.waituk.com/entrada/img/banner/img-12.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-12.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:00	226744/226744	---M--	200	added ('OK')	image/jpeg	etag:%2259d484e8-375b8%22	https://html.waituk.com/entrada/img/banner/img-13.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-13.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:02	121942/121942	---M--	200	added ('OK')	image/jpeg	etag:%2259d484f6-1dc56%22	https://html.waituk.com/entrada/img/generic/img-15.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/generic/img-15.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:03	231910/231910	---M--	200	added ('OK')	image/jpeg	etag:%2259d484f8-389e6%22	https://html.waituk.com/entrada/img/generic/img-16.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/generic/img-16.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:03	131274/131274	---M--	200	added ('OK')	image/jpeg	etag:%2259d484e8-200ca%22	https://html.waituk.com/entrada/img/banner/img-14.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-14.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:03	130268/130268	---M--	200	added ('OK')	image/jpeg	etag:%2259d484e8-1fcdc%22	https://html.waituk.com/entrada/img/banner/img-16.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-16.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:03	88286/88286	---M--	200	added ('OK')	image/jpeg	etag:%2259d484e8-158de%22	https://html.waituk.com/entrada/img/banner/img-17.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/banner/img-17.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:04	350009/350009	---M--	200	added ('OK')	image/jpeg	etag:%2259d48511-55739%22	https://html.waituk.com/entrada/img/intro/img-01.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/intro/img-01.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:04	573/573	---M--	200	added ('OK')	image/png	etag:%2259d484ee-23d%22	https://html.waituk.com/entrada/img/footer/footer-pattern.png	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/img/footer/footer-pattern.png	(from https://html.waituk.com/entrada/css/main.css)
12:20:05	372979/372979	---M--	200	added ('OK')	image/jpeg	etag:%2259d4d370-5b0f3%22	https://html.waituk.com/entrada/videos/video-thumb.jpg	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/videos/video-thumb.jpg	(from https://html.waituk.com/entrada/css/main.css)
12:20:05	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2254b398fb-2f68%22	https://html.waituk.com/entrada/vendors/revolution/fonts/revicons/revicons.eot?5510888	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/fonts/revicons/revicons90c6.eot	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:05	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%2254b398fb-1d70%22	https://html.waituk.com/entrada/vendors/revolution/fonts/revicons/revicons.woff?5510888	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/fonts/revicons/revicons90c6.woff	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:06	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%2254b398fb-2ec0%22	https://html.waituk.com/entrada/vendors/revolution/fonts/revicons/revicons.ttf?5510888	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/fonts/revicons/revicons90c6.ttf	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:06	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254b398fb-357b%22	https://html.waituk.com/entrada/vendors/revolution/fonts/revicons/revicons.svg?5510888	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/fonts/revicons/revicons90c6.svg	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:06	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%2252d9330c-146%22	https://html.waituk.com/entrada/vendors/revolution/css/openhand.cur	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/css/openhand.cur	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:07	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%2252d93301-146%22	https://html.waituk.com/entrada/vendors/revolution/css/closedhand.cur	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/css/closedhand.cur	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:07	933/933	---M--	200	added ('OK')	image/png	etag:%2254b398fa-3a5%22	https://html.waituk.com/entrada/vendors/revolution/assets/gridtile.png	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/assets/gridtile.png	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:07	931/931	---M--	200	added ('OK')	image/png	etag:%2254b398fa-3a3%22	https://html.waituk.com/entrada/vendors/revolution/assets/gridtile_white.png	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/assets/gridtile_white.png	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:08	938/938	---M--	200	added ('OK')	image/png	etag:%2254b398fa-3aa%22	https://html.waituk.com/entrada/vendors/revolution/assets/gridtile_3x3.png	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/assets/gridtile_3x3.png	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:08	935/935	---M--	200	added ('OK')	image/png	etag:%2254b398fa-3a7%22	https://html.waituk.com/entrada/vendors/revolution/assets/gridtile_3x3_white.png	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/assets/gridtile_3x3_white.png	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:09	184/184	---M--	200	added ('OK')	image/png	etag:%2254b398fa-b8%22	https://html.waituk.com/entrada/vendors/revolution/assets/coloredbg.png	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/assets/coloredbg.png	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
12:20:09	2545/2545	---M--	200	added ('OK')	image/gif	etag:%2254b398f9-9f1%22	https://html.waituk.com/entrada/vendors/revolution/assets/loader.gif	C:/Users/Lenovo/Downloads/Dubaitourism/html.waituk.com/entrada/vendors/revolution/assets/loader.gif	(from https://html.waituk.com/entrada/vendors/revolution/css/settings.css)
